Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Purchased_Based_on_Recommendation,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Personalized_Recommendation_Frequency ,Recommendation_Helpfulness,Rating_Accuracy ,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,beauty and personal care,clothing and fashion,groceries and gourmet food,home and kitchen,others
2023-06-09 09:37:44-05:30,23,female,once a week,['clothing and fashion'],sometimes,few times a month,filter,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,2,no,4,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-09 09:38:31-05:30,21,female,once a week,"['groceries and gourmet food', 'clothing and fashion', 'others']",sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,no,moderately,sometimes,3,sometimes,3,4,product recommendations,reducing packaging waste,0,1,1,0,1
2023-06-09 09:39:04-05:30,32,female,once a month,['others'],sometimes,few times a month,others,first page,2,no,rarely,others,rarely,yes,moderately,no,3,no,3,3,product recommendations,customer service responsiveness,0,0,0,0,1
2023-06-09 10:22:03-05:30,35,prefer not to say,once a week,['groceries and gourmet food'],no,few times a week,filter,multiple pages,2,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,4,sometimes,3,2,competitive prices,customer service responsiveness,0,0,1,0,0
2023-06-09 10:22:35-05:30,37,male,once a month,"['groceries and gourmet food', 'beauty and personal care', 'home and kitchen']",yes,few times a week,filter,multiple pages,2,maybe,rarely,changed my mind or no longer need the item,sometimes,no,rarely,sometimes,2,sometimes,2,1,product recommendations,reducing packaging waste,1,0,1,1,0
2023-06-09 10:23:05-05:30,23,female,once a week,['clothing and fashion'],no,few times a month,categories,multiple pages,2,yes,often,found a better price elsewhere,often,no,occasionally,yes,1,sometimes,4,2,product recommendations,reducing packaging waste,0,1,0,0,0
2023-06-09 10:23:45-05:30,33,others,few times a month,['clothing and fashion'],sometimes,few times a month,others,first page,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,3,sometimes,3,2,competitive prices,customer service responsiveness,0,1,0,0,0
2023-06-09 10:24:58-05:30,35,female,few times a month,"['clothing and fashion', 'home and kitchen']",sometimes,few times a month,categories,multiple pages,4,maybe,rarely,found a better price elsewhere,sometimes,yes,occasionally,sometimes,2,sometimes,3,2,product recommendations,reducing packaging waste,0,1,0,1,0
2023-06-09 10:25:27-05:30,44,female,once a week,['clothing and fashion'],sometimes,few times a week,categories,multiple pages,3,maybe,rarely,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,3,sometimes,4,4,product recommendations,reducing packaging waste,0,1,0,0,0
2023-06-09 10:26:01-05:30,34,male,once a week,['clothing and fashion'],sometimes,few times a month,categories,multiple pages,4,maybe,often,others,often,no,moderately,sometimes,2,sometimes,3,2,competitive prices,reducing packaging waste,0,1,0,0,0
2023-06-09 10:26:26-05:30,34,prefer not to say,once a month,['clothing and fashion'],no,few times a month,categories,multiple pages,2,no,sometimes,found a better price elsewhere,often,yes,occasionally,no,2,sometimes,3,3,competitive prices,customer service responsiveness,0,1,0,0,0
2023-06-09 10:26:51-05:30,34,female,few times a month,['others'],no,few times a month,categories,first page,2,maybe,sometimes,changed my mind or no longer need the item,often,no,occasionally,no,1,no,3,1,competitive prices,customer service responsiveness,0,0,0,0,1
2023-06-09 10:28:23-05:30,34,female,few times a month,['clothing and fashion'],no,few times a week,filter,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,rarely,yes,rarely,sometimes,2,sometimes,2,1,competitive prices,reducing packaging waste,0,1,0,0,0
2023-06-09 10:30:39-05:30,23,female,multiple times a week,['beauty and personal care'],no,few times a week,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,3,sometimes,3,2,competitive prices,product quality and accuracy,1,0,0,0,0
2023-06-09 10:31:15-05:30,33,female,few times a month,['clothing and fashion'],yes,multiple times a day,categories,multiple pages,4,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,3,sometimes,3,1,wide product selection,customer service responsiveness,0,1,0,0,0
2023-06-09 10:58:13-05:30,23,female,few times a month,['clothing and fashion'],sometimes,rarely,others,first page,3,maybe,rarely,others,never,no,rarely,sometimes,3,no,3,3,competitive prices,reducing packaging waste,0,1,0,0,0
2023-06-09 10:58:44-05:30,34,female,few times a month,"['groceries and gourmet food', 'home and kitchen']",sometimes,few times a month,filter,multiple pages,3,maybe,rarely,changed my mind or no longer need the item,sometimes,yes,moderately,yes,1,sometimes,3,2,competitive prices,reducing packaging waste,0,0,1,1,0
2023-06-09 10:59:38-05:30,23,female,few times a month,"['beauty and personal care', 'home and kitchen']",sometimes,few times a month,filter,multiple pages,2,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,yes,3,sometimes,3,4,product recommendations,reducing packaging waste,1,0,0,1,0
2023-06-09 12:22:47-05:30,34,prefer not to say,once a week,['clothing and fashion'],sometimes,few times a month,categories,first page,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,2,sometimes,2,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-09 14:22:25-05:30,23,female,few times a month,['clothing and fashion'],yes,multiple times a day,keyword,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,often,yes,heavily,sometimes,3,sometimes,3,3,product recommendations,reducing packaging waste,0,1,0,0,0
2023-06-09 14:23:03-05:30,23,female,once a week,['beauty and personal care'],sometimes,few times a month,categories,multiple pages,2,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,2,sometimes,4,3,product recommendations,reducing packaging waste,1,0,0,0,0
2023-06-09 14:23:45-05:30,23,female,once a week,"['beauty and personal care', 'home and kitchen']",sometimes,few times a week,categories,first page,1,maybe,sometimes,found a better price elsewhere,always,yes,moderately,sometimes,3,sometimes,4,1,product recommendations,reducing packaging waste,1,0,0,1,0
2023-06-09 14:34:43-05:30,23,prefer not to say,once a month,"['groceries and gourmet food', 'clothing and fashion', 'home and kitchen']",sometimes,few times a month,categories,first page,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,moderately,sometimes,2,sometimes,2,2,product recommendations,reducing packaging waste,0,1,1,1,0
2023-06-09 14:35:29-05:30,45,female,few times a month,"['beauty and personal care', 'others']",sometimes,few times a month,categories,first page,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,rarely,sometimes,3,no,2,3,product recommendations,customer service responsiveness,1,0,0,0,1
2023-06-09 14:36:09-05:30,23,female,less than once a month,['clothing and fashion'],no,multiple times a day,filter,multiple pages,2,yes,often,changed my mind or no longer need the item,sometimes,yes,moderately,sometimes,2,sometimes,2,1,competitive prices,reducing packaging waste,0,1,0,0,0
2023-06-09 14:36:46-05:30,34,prefer not to say,once a week,['beauty and personal care'],sometimes,few times a month,categories,multiple pages,2,maybe,sometimes,found a better price elsewhere,often,no,occasionally,sometimes,3,sometimes,2,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-09 14:39:16-05:30,45,female,once a month,"['beauty and personal care', 'home and kitchen']",yes,few times a week,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,1,0
2023-06-09 14:39:47-05:30,34,female,once a week,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,2,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,3,sometimes,3,2,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-09 14:40:21-05:30,45,female,few times a month,"['groceries and gourmet food', 'clothing and fashion']",sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,rarely,yes,moderately,sometimes,3,sometimes,2,1,competitive prices,reducing packaging waste,0,1,1,0,0
2023-06-09 14:41:53-05:30,67,female,few times a month,['beauty and personal care'],sometimes,few times a month,categories,multiple pages,2,maybe,often,changed my mind or no longer need the item,sometimes,yes,moderately,sometimes,1,yes,3,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-09 14:42:24-05:30,34,others,once a week,['beauty and personal care'],sometimes,rarely,categories,multiple pages,2,maybe,often,found a better price elsewhere,often,yes,moderately,sometimes,2,yes,3,2,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-09 14:42:57-05:30,21,female,few times a month,['beauty and personal care'],sometimes,few times a week,filter,first page,2,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,moderately,no,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-09 14:44:09-05:30,34,female,few times a month,['clothing and fashion'],sometimes,few times a week,filter,multiple pages,2,maybe,sometimes,changed my mind or no longer need the item,often,yes,occasionally,sometimes,2,sometimes,3,3,competitive prices,product quality and accuracy,0,1,0,0,0
2023-06-09 14:49:20-05:30,46,prefer not to say,few times a month,['clothing and fashion'],sometimes,few times a week,filter,multiple pages,3,maybe,rarely,found a better price elsewhere,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,competitive prices,customer service responsiveness,0,1,0,0,0
2023-06-09 14:51:07-05:30,54,female,few times a month,['clothing and fashion'],sometimes,few times a week,filter,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,sometimes,3,3,product recommendations,product quality and accuracy,0,1,0,0,0
2023-06-09 15:00:03-05:30,56,prefer not to say,once a week,['clothing and fashion'],sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-09 15:06:37-05:30,50,prefer not to say,few times a month,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion', 'home and kitchen']",sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,sometimes,3,sometimes,3,4,product recommendations,shipping speed and reliability,1,1,1,1,0
2023-06-09 15:07:36-05:30,56,prefer not to say,few times a month,['beauty and personal care'],sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,rarely,yes,occasionally,yes,4,sometimes,3,3,product recommendations,reducing packaging waste,1,0,0,0,0
2023-06-09 15:08:38-05:30,22,prefer not to say,few times a month,['clothing and fashion'],yes,few times a week,keyword,multiple pages,3,maybe,sometimes,found a better price elsewhere,often,no,occasionally,sometimes,4,sometimes,3,3,competitive prices,customer service responsiveness,0,1,0,0,0
2023-06-09 15:09:41-05:30,25,prefer not to say,few times a month,['clothing and fashion'],sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,no,moderately,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-09 15:10:36-05:30,23,male,few times a month,['beauty and personal care'],sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-09 15:16:30-05:30,23,prefer not to say,once a week,['clothing and fashion'],sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,heavily,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-09 15:17:31-05:30,56,female,few times a month,['clothing and fashion'],sometimes,few times a week,filter,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-09 15:18:25-05:30,56,female,multiple times a week,"['beauty and personal care', 'home and kitchen']",sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,1,0
2023-06-09 15:19:53-05:30,23,female,few times a month,['beauty and personal care'],sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,yes,3,sometimes,3,3,product recommendations,reducing packaging waste,1,0,0,0,0
2023-06-09 15:22:15-05:30,56,female,once a week,"['beauty and personal care', 'clothing and fashion', 'others']",sometimes,few times a week,categories,multiple pages,3,yes,sometimes,found a better price elsewhere,sometimes,yes,moderately,no,4,sometimes,3,3,product recommendations,reducing packaging waste,1,1,0,0,1
2023-06-09 15:23:38-05:30,23,female,few times a month,['beauty and personal care'],sometimes,multiple times a day,categories,multiple pages,3,maybe,sometimes,high shipping costs,sometimes,yes,moderately,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-09 15:24:36-05:30,45,female,few times a month,['home and kitchen'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,competitive prices,customer service responsiveness,0,0,0,1,0
2023-06-09 15:25:33-05:30,23,female,few times a month,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,sometimes,4,3,wide product selection,customer service responsiveness,1,0,0,0,0
2023-06-09 15:26:38-05:30,23,female,once a month,['beauty and personal care'],sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,moderately,yes,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-09 16:28:30-05:30,34,prefer not to say,few times a month,['clothing and fashion'],sometimes,few times a month,categories,multiple pages,3,maybe,rarely,changed my mind or no longer need the item,rarely,no,rarely,yes,2,sometimes,1,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-09 16:28:58-05:30,34,female,few times a month,['clothing and fashion'],no,few times a week,categories,first page,2,maybe,sometimes,found a better price elsewhere,rarely,yes,occasionally,sometimes,2,sometimes,2,2,product recommendations,reducing packaging waste,0,1,0,0,0
2023-06-09 16:29:23-05:30,45,others,few times a month,['beauty and personal care'],no,few times a month,filter,first page,2,yes,often,changed my mind or no longer need the item,often,yes,moderately,no,2,sometimes,3,2,competitive prices,product quality and accuracy,1,0,0,0,0
2023-06-09 16:29:50-05:30,33,prefer not to say,once a week,['beauty and personal care'],no,few times a month,categories,multiple pages,1,no,rarely,changed my mind or no longer need the item,often,yes,moderately,no,2,yes,2,2,competitive prices,product quality and accuracy,1,0,0,0,0
2023-06-09 16:30:15-05:30,34,female,once a week,['beauty and personal care'],sometimes,few times a week,filter,multiple pages,2,yes,often,found a better price elsewhere,often,yes,moderately,sometimes,2,sometimes,2,1,competitive prices,reducing packaging waste,1,0,0,0,0
2023-06-09 16:30:40-05:30,45,prefer not to say,once a week,['beauty and personal care'],sometimes,few times a month,categories,first page,3,maybe,sometimes,found a better price elsewhere,often,yes,heavily,sometimes,4,sometimes,3,3,competitive prices,customer service responsiveness,1,0,0,0,0
2023-06-09 16:31:06-05:30,45,male,few times a month,['beauty and personal care'],no,few times a week,others,first page,2,no,sometimes,changed my mind or no longer need the item,often,yes,heavily,no,3,sometimes,3,3,product recommendations,product quality and accuracy,1,0,0,0,0
2023-06-09 16:31:33-05:30,34,female,once a week,['clothing and fashion'],no,few times a week,categories,first page,2,maybe,often,changed my mind or no longer need the item,sometimes,yes,heavily,sometimes,2,sometimes,2,3,competitive prices,customer service responsiveness,0,1,0,0,0
2023-06-09 16:32:00-05:30,67,prefer not to say,few times a month,['home and kitchen'],sometimes,few times a week,filter,multiple pages,3,no,sometimes,high shipping costs,sometimes,yes,rarely,sometimes,2,sometimes,4,2,product recommendations,reducing packaging waste,0,0,0,1,0
2023-06-09 16:32:28-05:30,34,female,once a week,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,3,maybe,always,found a better price elsewhere,sometimes,yes,moderately,sometimes,3,sometimes,3,4,product recommendations,reducing packaging waste,1,0,0,0,0
2023-06-09 16:32:56-05:30,45,others,less than once a month,['beauty and personal care'],no,few times a week,filter,first page,4,maybe,always,found a better price elsewhere,sometimes,yes,occasionally,sometimes,3,sometimes,2,2,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-09 16:33:19-05:30,23,female,once a month,['clothing and fashion'],sometimes,few times a week,filter,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,competitive prices,reducing packaging waste,0,1,0,0,0
2023-06-09 19:22:11-05:30,21,prefer not to say,less than once a month,['clothing and fashion'],sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-09 19:23:09-05:30,23,female,few times a month,['beauty and personal care'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,high shipping costs,sometimes,yes,occasionally,sometimes,3,sometimes,4,4,user-friendly website/app interface,customer service responsiveness,1,0,0,0,0
2023-06-09 19:24:06-05:30,23,prefer not to say,multiple times a week,"['beauty and personal care', 'clothing and fashion']",sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,sometimes,3,yes,3,3,competitive prices,reducing packaging waste,1,1,0,0,0
2023-06-09 19:24:57-05:30,42,female,once a week,['clothing and fashion'],sometimes,few times a week,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,never,yes,occasionally,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-09 19:26:02-05:30,23,prefer not to say,once a week,['clothing and fashion'],sometimes,few times a month,keyword,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,occasionally,sometimes,4,sometimes,3,3,product recommendations,shipping speed and reliability,0,1,0,0,0
2023-06-09 19:27:00-05:30,23,prefer not to say,multiple times a week,['beauty and personal care'],sometimes,few times a month,categories,multiple pages,3,maybe,always,changed my mind or no longer need the item,sometimes,yes,never,sometimes,3,sometimes,3,3,wide product selection,customer service responsiveness,1,0,0,0,0
2023-06-09 19:28:09-05:30,25,prefer not to say,few times a month,['beauty and personal care'],sometimes,few times a month,filter,multiple pages,3,maybe,sometimes,others,rarely,yes,moderately,sometimes,3,sometimes,3,3,product recommendations,reducing packaging waste,1,0,0,0,0
2023-06-10 10:49:42-05:30,40,male,multiple times a week,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,few times a week,keyword,multiple pages,1,yes,sometimes,found a better price elsewhere,often,yes,heavily,yes,2,yes,2,1,wide product selection,product quality and accuracy,1,1,0,1,0
2023-06-10 14:40:34-05:30,23,female,few times a month,['beauty and personal care'],yes,few times a week,filter,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,sometimes,3,sometimes,3,3,product recommendations,customer service responsiveness,1,0,0,0,0
2023-06-10 14:41:51-05:30,23,female,multiple times a week,['clothing and fashion'],sometimes,few times a month,categories,multiple pages,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,heavily,sometimes,3,sometimes,3,3,product recommendations,reducing packaging waste,0,1,0,0,0
2023-06-10 23:21:59-05:30,27,male,less than once a month,['clothing and fashion'],sometimes,rarely,categories,multiple pages,1,yes,sometimes,changed my mind or no longer need the item,sometimes,no,heavily,yes,3,sometimes,2,2,wide product selection,product quality and accuracy,0,1,0,0,0
2023-06-11 09:31:41-05:30,39,male,once a month,['home and kitchen'],sometimes,few times a week,keyword,multiple pages,1,yes,often,found a better price elsewhere,often,yes,moderately,yes,1,yes,2,1,multiple factors,reducing packaging waste,0,0,0,1,0
2023-06-11 09:53:31-05:30,32,female,once a month,"['clothing and fashion', 'home and kitchen', 'others']",no,few times a week,others,multiple pages,1,yes,sometimes,found a better price elsewhere,rarely,yes,occasionally,yes,5,yes,1,2,competitive prices,shipping speed and reliability,0,1,0,1,1
2023-06-11 14:07:39-05:30,36,female,less than once a month,['home and kitchen'],no,rarely,keyword,multiple pages,1,maybe,sometimes,others,sometimes,no,rarely,yes,2,yes,1,2,wide product selection,product quality and accuracy,0,0,0,1,0
2023-06-11 21:15:38-05:30,40,female,once a month,['clothing and fashion'],yes,rarely,categories,multiple pages,4,yes,sometimes,found a better price elsewhere,sometimes,yes,rarely,sometimes,5,yes,5,4,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-11 22:42:48-05:30,23,male,once a month,['clothing and fashion'],sometimes,rarely,filter,first page,3,no,sometimes,found a better price elsewhere,sometimes,no,moderately,yes,3,sometimes,3,1,product recommendations,customer service responsiveness,0,1,0,0,0
2023-06-11 22:43:19-05:30,45,female,once a week,['beauty and personal care'],sometimes,few times a month,categories,first page,3,maybe,rarely,changed my mind or no longer need the item,rarely,yes,moderately,sometimes,3,sometimes,1,1,competitive prices,reducing packaging waste,1,0,0,0,0
2023-06-11 22:44:01-05:30,45,prefer not to say,few times a month,['clothing and fashion'],yes,multiple times a day,keyword,multiple pages,2,yes,often,high shipping costs,always,yes,heavily,yes,1,yes,1,1,wide product selection,product quality and accuracy,0,1,0,0,0
2023-06-11 22:44:46-05:30,45,prefer not to say,few times a month,['beauty and personal care'],yes,few times a month,filter,multiple pages,2,maybe,sometimes,found a better price elsewhere,sometimes,yes,occasionally,sometimes,2,sometimes,2,1,wide product selection,product quality and accuracy,1,0,0,0,0
2023-06-11 22:45:34-05:30,45,prefer not to say,few times a month,"['groceries and gourmet food', 'clothing and fashion']",yes,multiple times a day,keyword,multiple pages,1,maybe,often,found a better price elsewhere,often,yes,heavily,no,1,sometimes,3,1,product recommendations,reducing packaging waste,0,1,1,0,0
2023-06-11 22:47:42-05:30,45,female,few times a month,['clothing and fashion'],no,multiple times a day,categories,first page,1,no,sometimes,found a better price elsewhere,never,no,moderately,sometimes,4,no,4,4,user-friendly website/app interface,shipping speed and reliability,0,1,0,0,0
2023-06-11 22:48:27-05:30,32,male,once a month,"['clothing and fashion', 'home and kitchen']",no,rarely,others,first page,4,maybe,rarely,high shipping costs,sometimes,yes,occasionally,no,2,no,3,5,competitive prices,customer service responsiveness,0,1,0,1,0
2023-06-11 22:49:05-05:30,34,prefer not to say,once a month,['home and kitchen'],sometimes,few times a month,filter,multiple pages,2,yes,sometimes,changed my mind or no longer need the item,sometimes,no,rarely,no,3,no,3,2,competitive prices,reducing packaging waste,0,0,0,1,0
2023-06-11 22:49:49-05:30,54,male,few times a month,"['groceries and gourmet food', 'clothing and fashion', 'home and kitchen']",sometimes,few times a month,categories,first page,4,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,occasionally,no,3,no,2,3,competitive prices,reducing packaging waste,0,1,1,1,0
2023-06-11 22:50:44-05:30,25,male,once a week,"['beauty and personal care', 'clothing and fashion', 'home and kitchen', 'others']",no,few times a month,keyword,multiple pages,3,maybe,often,found a better price elsewhere,sometimes,no,heavily,sometimes,3,no,2,2,product recommendations,customer service responsiveness,1,1,0,1,1
2023-06-11 22:51:27-05:30,26,others,once a month,"['clothing and fashion', 'home and kitchen', 'others']",no,multiple times a day,filter,first page,4,maybe,often,found a better price elsewhere,rarely,no,occasionally,sometimes,3,no,2,2,product recommendations,product quality and accuracy,0,1,0,1,1
2023-06-11 22:52:06-05:30,36,female,few times a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,few times a week,categories,first page,3,no,sometimes,found a better price elsewhere,often,yes,moderately,sometimes,3,no,2,2,competitive prices,reducing packaging waste,1,1,0,1,0
2023-06-11 22:52:47-05:30,22,male,once a month,"['clothing and fashion', 'home and kitchen']",sometimes,few times a month,keyword,first page,2,no,often,found a better price elsewhere,always,no,occasionally,sometimes,2,no,2,2,competitive prices,customer service responsiveness,0,1,0,1,0
2023-06-11 22:53:44-05:30,34,female,few times a month,['clothing and fashion'],sometimes,few times a week,filter,first page,1,yes,often,found a better price elsewhere,always,yes,moderately,sometimes,2,sometimes,2,2,competitive prices,product quality and accuracy,0,1,0,0,0
2023-06-11 22:54:33-05:30,35,female,few times a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,few times a month,categories,multiple pages,3,no,sometimes,changed my mind or no longer need the item,often,no,rarely,sometimes,2,sometimes,2,3,wide product selection,customer service responsiveness,1,1,0,1,0
2023-06-11 22:55:58-05:30,34,prefer not to say,few times a month,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion', 'home and kitchen', 'others']",sometimes,few times a week,categories,multiple pages,4,no,sometimes,changed my mind or no longer need the item,sometimes,no,heavily,sometimes,2,sometimes,5,4,competitive prices,reducing packaging waste,1,1,1,1,1
2023-06-11 22:56:58-05:30,21,others,multiple times a week,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,few times a month,categories,first page,4,no,rarely,changed my mind or no longer need the item,sometimes,no,never,no,5,no,5,4,product recommendations,product quality and accuracy,1,1,1,1,0
2023-06-11 22:57:34-05:30,24,female,few times a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,rarely,others,first page,5,no,never,others,never,no,never,no,5,no,5,5,user-friendly website/app interface,reducing packaging waste,1,1,0,1,0
2023-06-11 22:58:09-05:30,26,prefer not to say,less than once a month,"['home and kitchen', 'others']",no,rarely,others,first page,5,no,never,others,never,no,never,no,5,no,5,5,user-friendly website/app interface,product quality and accuracy,0,0,0,1,1
2023-06-11 22:58:52-05:30,36,male,once a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,rarely,others,first page,5,maybe,rarely,others,never,no,rarely,no,4,no,5,4,wide product selection,customer service responsiveness,1,1,0,1,0
2023-06-11 22:59:30-05:30,36,female,once a month,['groceries and gourmet food'],sometimes,few times a month,categories,first page,3,maybe,sometimes,found a better price elsewhere,sometimes,no,occasionally,no,3,sometimes,3,3,competitive prices,reducing packaging waste,0,0,1,0,0
2023-06-11 23:00:11-05:30,28,female,once a week,"['groceries and gourmet food', 'beauty and personal care', 'clothing and fashion', 'home and kitchen', 'others']",sometimes,multiple times a day,others,multiple pages,4,no,rarely,changed my mind or no longer need the item,sometimes,no,occasionally,sometimes,3,sometimes,3,4,product recommendations,reducing packaging waste,1,1,1,1,1
2023-06-11 23:01:04-05:30,40,female,few times a month,"['groceries and gourmet food', 'beauty and personal care']",yes,few times a month,categories,multiple pages,2,maybe,sometimes,changed my mind or no longer need the item,sometimes,yes,moderately,sometimes,3,no,2,3,wide product selection,shipping speed and reliability,1,0,1,0,0
2023-06-11 23:02:11-05:30,50,female,few times a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",no,few times a week,keyword,multiple pages,3,no,sometimes,changed my mind or no longer need the item,sometimes,no,rarely,sometimes,3,sometimes,4,3,product recommendations,reducing packaging waste,1,1,0,1,0
2023-06-11 23:02:55-05:30,27,male,once a month,"['beauty and personal care', 'clothing and fashion', 'home and kitchen']",sometimes,few times a month,filter,multiple pages,2,maybe,often,changed my mind or no longer need the item,sometimes,yes,occasionally,yes,2,no,2,3,wide product selection,product quality and accuracy,1,1,0,1,0
2023-06-11 23:03:34-05:30,27,female,few times a month,"['beauty and personal care', 'clothing and fashion']",no,few times a month,filter,first page,3,maybe,sometimes,changed my mind or no longer need the item,sometimes,no,moderately,sometimes,3,sometimes,3,4,wide product selection,shipping speed and reliability,1,1,0,0,0
2023-06-11 23:04:17-05:30,45,male,few times a month,"['clothing and fashion', 'home and kitchen', 'others']",sometimes,few times a month,keyword,first page,4,maybe,sometimes,changed my mind or no longer need the item,often,yes,moderately,no,2,yes,2,3,product recommendations,product quality and accuracy,0,1,0,1,1
